,date,spx,dax,ftse,nikkei
5340,04/07/2014,1985.437118,10009.08,6866.047764,15437.13
5341,07/07/2014,1977.650863,9906.07,6823.508898,15379.441
5342,08/07/2014,1963.711477,9772.67,6738.45166,15314.41
5343,09/07/2014,1972.833092,9808.2,6718.042024,15302.648
5344,10/07/2014,1964.676618,9659.13,6672.367676,15216.469
5345,11/07/2014,1967.569161,9666.34,6690.171929,15164.039
5346,14/07/2014,1977.099324,9783.01,6746.136247,15296.82
5347,15/07/2014,1973.282056,9719.41,6710.448039,15395.16
5348,16/07/2014,1981.567219,9859.27,6784.67171,15379.301
5349,17/07/2014,1958.119433,9753.88,6738.317955,15370.262
5350,18/07/2014,1978.218354,9720.02,6749.447238,15215.711
5351,21/07/2014,1973.627856,9612.05,6728.444267,15215.711
5352,22/07/2014,1983.528153,9734.33,6795.338136,15343.28
5353,23/07/2014,1987.005175,9753.56,6798.148776,15328.56
5354,24/07/2014,1987.980475,9794.06,6821.462364,15284.42
5355,25/07/2014,1978.338888,9644.01,6791.55152,15457.87
5356,28/07/2014,1978.911348,9598.17,6788.071425,15529.4
5357,29/07/2014,1969.952324,9653.63,6807.749087,15618.07
5358,30/07/2014,1970.06811,9593.68,6773.439384,15646.23
5359,31/07/2014,1930.673871,9407.48,6730.108253,15620.77
5360,01/08/2014,1925.1518,9210.08,6679.184403,15523.11
5361,04/08/2014,1938.986164,9154.14,6677.515917,15474.5
5362,05/08/2014,1920.211164,9189.74,6682.477818,15320.31
5363,06/08/2014,1920.236003,9130.04,6636.156526,15159.79
5364,07/08/2014,1909.570779,9038.97,6597.365703,15232.37
5365,08/08/2014,1931.593151,9009.32,6567.362387,14778.37
5366,11/08/2014,1936.9156,9180.74,6632.822734,15130.52
5367,12/08/2014,1933.746638,9069.47,6632.42374,15161.31
5368,13/08/2014,1946.722001,9198.88,6656.676961,15213.63
5369,14/08/2014,1955.182407,9225.1,6685.264131,15314.57
5370,15/08/2014,1955.062629,9092.6,6689.075328,15318.34
5371,18/08/2014,1971.740038,9245.33,6741.249616,15322.6
5372,19/08/2014,1981.600983,9334.28,6779.306383,15449.79
5373,20/08/2014,1986.505961,9314.57,6755.478214,15454.45
5374,21/08/2014,1992.366038,9401.53,6777.655798,15586.2
5375,22/08/2014,1988.402435,9339.17,6775.253942,15539.19
5376,25/08/2014,1997.92181,9510.14,6775.253942,15613.25
5377,26/08/2014,2000.020049,9588.15,6822.760453,15521.22
5378,27/08/2014,2000.117705,9569.71,6822.760453,15534.82
5379,28/08/2014,1996.740451,9462.56,6822.760453,15459.86
5380,29/08/2014,2003.367695,9470.17,6822.760453,15424.59
5381,01/09/2014,2003.367695,9479.03,6822.760453,15476.6
5382,02/09/2014,2002.284403,9507.02,6829.174242,15668.6
5383,03/09/2014,2000.723632,9626.49,6873.582312,15728.35
5384,04/09/2014,1997.650932,9724.26,6877.969681,15676.18
5385,05/09/2014,2007.711908,9747.02,6877.969681,15668.68
5386,08/09/2014,2001.540733,9758.03,6834.765029,15705.11
5387,09/09/2014,1988.444893,9710.7,6829.003873,15749.15
5388,10/09/2014,1995.692306,9700.17,6830.112162,15788.78
5389,11/09/2014,1997.445968,9691.28,6799.616271,15909.2
5390,12/09/2014,1985.536291,9651.13,6806.959234,15948.29
5391,15/09/2014,1984.13231,9659.63,6804.209775,15948.29
5392,16/09/2014,1998.98141,9632.93,6792.235516,15911.53
5393,17/09/2014,2001.565182,9661.5,6780.897142,15888.67
5394,18/09/2014,2011.363815,9798.13,6819.289758,16067.57
5395,19/09/2014,2010.396724,9799.26,6837.916112,16321.17
5396,22/09/2014,1994.288758,9749.54,6773.629392,16205.9
5397,23/09/2014,1982.765427,9595.03,6676.07754,16205.9
5398,24/09/2014,1998.302154,9661.97,6706.272305,16167.45
5399,25/09/2014,1965.989703,9510.01,6639.706165,16374.14
5400,26/09/2014,1982.845938,9490.55,6649.394224,16229.86
5401,29/09/2014,1977.801067,9422.91,6646.603075,16310.64
5402,30/09/2014,1972.285145,9474.3,6622.71914,16173.52
5403,01/10/2014,1946.160829,9382.03,6557.520907,16082.25
5404,02/10/2014,1946.166829,9195.68,6446.394274,15661.99
5405,03/10/2014,1967.902079,9195.68,6527.913869,15708.65
5406,06/10/2014,1964.824644,9209.51,6563.651591,15890.95
5407,07/10/2014,1935.099111,9086.21,6495.581842,15783.83
5408,08/10/2014,1968.889282,8995.33,6482.244926,15595.98
5409,09/10/2014,1928.207677,9005.02,6431.852881,15478.93
5410,10/10/2014,1906.129683,8788.81,6339.967782,15300.55
5411,13/10/2014,1874.735525,8812.43,6366.241175,15300.55
5412,14/10/2014,1877.698089,8825.21,6392.677429,14936.51
5413,15/10/2014,1862.491138,8571.95,6211.637715,15073.52
5414,16/10/2014,1862.764076,8582.9,6195.910216,14738.38
5415,17/10/2014,1886.76404,8850.27,6310.294876,14532.51
5416,20/10/2014,1904.011425,8717.76,6267.066618,15111.23
5417,21/10/2014,1941.282488,8886.96,6372.327122,14804.28
5418,22/10/2014,1927.110357,8940.14,6399.728971,15195.77
5419,23/10/2014,1950.82208,9047.31,6419.146937,15138.96
5420,24/10/2014,1964.580297,8987.8,6388.73397,15291.64
5421,27/10/2014,1961.630539,8902.61,6363.457484,15388.72
5422,28/10/2014,1985.045626,9068.19,6402.168633,15329.91
5423,29/10/2014,1982.303021,9082.81,6453.87285,15553.91
5424,30/10/2014,1994.654651,9114.84,6463.546929,15658.2
5425,31/10/2014,2018.054503,9326.87,6546.466892,16413.76
5426,03/11/2014,2017.811521,9251.7,6487.974193,16413.76
5427,04/11/2014,2012.095274,9166.47,6453.974265,16862.47
5428,05/11/2014,2023.574653,9315.48,6539.139785,16937.32
5429,06/11/2014,2031.212155,9377.41,6551.148132,16792.48
5430,07/11/2014,2031.921517,9291.83,6567.241812,16880.38
5431,10/11/2014,2038.262678,9351.87,6611.24861,16780.53
5432,11/11/2014,2039.683455,9369.03,6627.398383,17124.11
5433,12/11/2014,2038.252228,9210.96,6611.038809,17197.05
5434,13/11/2014,2039.325825,9248.51,6635.450138,17392.79
5435,14/11/2014,2039.816872,9252.94,6654.374293,17490.83
5436,17/11/2014,2041.318141,9306.35,6671.973579,16973.8
5437,18/11/2014,2051.795799,9456.53,6709.128769,17344.06
5438,19/11/2014,2048.720964,9472.8,6696.595731,17288.75
5439,20/11/2014,2052.752248,9483.97,6678.896074,17300.86
5440,21/11/2014,2063.502445,9732.55,6750.758167,17357.51
5441,24/11/2014,2069.410202,9785.54,6729.785747,17357.51
5442,25/11/2014,2067.034534,9861.21,6731.140107,17407.62
5443,26/11/2014,2072.829493,9915.56,6729.171339,17383.58
5444,27/11/2014,2072.829493,9974.87,6723.419744,17248.5
5445,28/11/2014,2067.562045,9980.85,6722.619264,17459.85
5446,01/12/2014,2053.44006,9963.51,6656.371579,17590.1
5447,02/12/2014,2066.548624,9934.08,6742.097004,17663.22
5448,03/12/2014,2074.334639,9971.79,6716.626123,17720.43
5449,04/12/2014,2071.915571,9851.35,6679.37089,17887.21
5450,05/12/2014,2075.368193,10087.12,6742.844916,17920.45
5451,08/12/2014,2060.310131,10014.99,6672.145929,17935.64
5452,09/12/2014,2059.816127,9793.71,6529.468023,17813.38
5453,10/12/2014,2026.143456,9799.73,6500.037064,17412.58
5454,11/12/2014,2035.326629,9862.53,6461.696243,17257.4
5455,12/12/2014,2002.33424,9594.73,6300.63061,17371.58
5456,15/12/2014,1989.630763,9334.01,6182.721109,17099.4
5457,16/12/2014,1972.73646,9563.89,6331.831159,16755.32
5458,17/12/2014,2012.88598,9544.43,6336.479166,16819.73
5459,18/12/2014,2061.230119,9811.06,6466.001182,17210.05
5460,19/12/2014,2070.646955,9786.96,6545.266599,17621.4
5461,22/12/2014,2078.536172,9865.76,6576.73976,17635.14
5462,23/12/2014,2082.16766,9922.11,6598.176111,17635.14
5463,24/12/2014,2081.881531,9922.11,6609.931778,17854.23
5464,25/12/2014,2081.881531,9922.11,6609.931778,17808.75
5465,26/12/2014,2088.766063,9922.11,6609.931778,17818.96
5466,29/12/2014,2090.573863,9927.13,6633.511905,17729.84
5467,30/12/2014,2080.345864,9805.55,6547.001386,17450.77
5468,31/12/2014,2058.902379,9805.55,6566.086931,17450.77
5469,02/01/2015,2058.204779,9764.73,6547.798647,17450.77
5470,05/01/2015,2020.577884,9473.16,6417.158602,17408.71
5471,06/01/2015,2002.613588,9469.66,6366.514961,16883.19
5472,07/01/2015,2025.901051,9518.18,6419.829875,16885.33
5473,08/01/2015,2062.143555,9837.61,6569.959381,17167.1
5474,09/01/2015,2044.8099,9648.5,6501.144983,17197.73
5475,12/01/2015,2028.263822,9781.9,6501.419921,17197.73
5476,13/01/2015,2023.029219,9941.0,6542.196195,17087.71
5477,14/01/2015,2011.272898,9817.08,6388.457092,16795.96
5478,15/01/2015,1992.670276,10032.61,6498.77638,17108.7
5479,16/01/2015,2019.418654,10167.77,6550.269532,16864.16
5480,19/01/2015,2019.418654,10242.35,6585.530451,17014.29
5481,20/01/2015,2022.546882,10257.13,6620.097647,17366.3
5482,21/01/2015,2032.120289,10299.23,6728.043608,17280.48
5483,22/01/2015,2063.145591,10435.62,6796.632698,17329.02
5484,23/01/2015,2051.821812,10649.58,6832.832742,17511.75
5485,26/01/2015,2057.094406,10798.33,6852.397898,17468.52
5486,27/01/2015,2029.554468,10628.58,6811.605406,17768.3
5487,28/01/2015,2002.156447,10710.97,6825.935701,17795.73
5488,29/01/2015,2021.251638,10737.87,6810.602506,17606.22
5489,30/01/2015,1994.990412,10694.32,6749.401859,17674.39
5490,02/02/2015,2020.849187,10828.01,6782.552111,17558.04
5491,03/02/2015,2050.032802,10890.95,6871.795865,17335.85
5492,04/02/2015,2041.509351,10911.32,6860.019956,17678.74
5493,05/02/2015,2062.521557,10905.41,6865.93014,17504.62
5494,06/02/2015,2055.472242,10846.39,6853.441591,17648.5
5495,09/02/2015,2046.743601,10663.51,6837.146815,17711.93
5496,10/02/2015,2068.592792,10753.83,6829.123414,17652.68
5497,11/02/2015,2068.531977,10752.11,6818.171624,17652.68
5498,12/02/2015,2088.484768,10919.65,6828.110887,17979.72
5499,13/02/2015,2096.987902,10963.4,6873.521153,17913.36
5500,16/02/2015,2096.987902,10923.23,6857.050343,18004.77
5501,17/02/2015,2100.343249,10895.62,6898.130592,17987.09
5502,18/02/2015,2099.675344,10961.0,6898.078662,18199.17
5503,19/02/2015,2097.449348,11001.94,6888.898036,18264.79
5504,20/02/2015,2110.300899,11050.64,6915.204989,18332.3
5505,23/02/2015,2109.656629,11130.92,6912.155292,18466.92
5506,24/02/2015,2115.483816,11205.74,6949.629247,18603.48
5507,25/02/2015,2113.863515,11210.27,6935.382936,18585.2
5508,26/02/2015,2110.741831,11327.19,6949.734318,18785.79
5509,27/02/2015,2104.503249,11401.66,6946.656286,18797.94
5510,02/03/2015,2117.393335,11410.36,6940.638975,18826.88
5511,03/03/2015,2107.778417,11280.36,6889.126079,18815.16
5512,04/03/2015,2098.533054,11390.38,6919.237211,18703.6
5513,05/03/2015,2101.042053,11504.01,6961.137884,18751.84
5514,06/03/2015,2071.262106,11550.97,6911.79621,18971.0
5515,09/03/2015,2079.425467,11582.11,6876.474138,18790.55
5516,10/03/2015,2044.162631,11500.38,6702.844458,18665.11
5517,11/03/2015,2040.235198,11805.99,6721.514144,18723.52
5518,12/03/2015,2065.95429,11799.39,6761.074296,18991.11
5519,13/03/2015,2053.398256,11901.61,6740.581858,19254.25
5520,16/03/2015,2081.192752,12167.72,6804.078569,19246.06
5521,17/03/2015,2074.276435,11980.85,6837.614053,19437.0
5522,18/03/2015,2099.500714,11922.77,6945.195496,19544.48
5523,19/03/2015,2089.274371,11899.4,6962.317856,19476.56
5524,20/03/2015,2108.097321,12039.37,7022.505029,19560.22
5525,23/03/2015,2104.420117,11895.84,7037.667323,19754.36
5526,24/03/2015,2091.501788,12005.69,7019.681778,19713.45
5527,25/03/2015,2061.047481,11865.32,6990.969904,19746.2
5528,26/03/2015,2056.148808,11843.68,6895.331127,19471.12
5529,27/03/2015,2061.021997,11868.33,6855.021381,19285.63
5530,30/03/2015,2086.237312,12086.01,6891.430821,19411.4
5531,31/03/2015,2067.887241,11966.17,6773.036085,19206.99
5532,01/04/2015,2059.690872,12001.38,6809.495241,19034.84
5533,02/04/2015,2066.964854,11967.39,6833.45963,19312.79
5534,03/04/2015,2066.964854,11967.39,6833.45963,19435.08
5535,06/04/2015,2080.617762,11967.39,6833.45963,19397.98
5536,07/04/2015,2076.333734,12123.52,6961.765354,19640.54
5537,08/04/2015,2081.903976,12035.86,6937.409644,19789.81
5538,09/04/2015,2091.181172,12166.44,7015.355988,19937.72
5539,10/04/2015,2102.055349,12374.73,7089.772954,19907.63
5540,13/04/2015,2092.429591,12338.73,7064.300495,19905.46
5541,14/04/2015,2095.835355,12227.6,7075.264907,19908.68
5542,15/04/2015,2106.626264,12231.34,7096.778721,19869.76
5543,16/04/2015,2104.985787,11998.86,7060.448513,19885.77
5544,17/04/2015,2081.177754,11688.7,6994.629741,19652.88
5545,20/04/2015,2100.400944,11891.91,7052.126469,19634.49
5546,21/04/2015,2097.288894,11939.58,7062.932916,19909.09
5547,22/04/2015,2107.964078,11867.37,7028.244877,20133.9
5548,23/04/2015,2112.929,11723.58,7053.672631,20187.65
5549,24/04/2015,2117.689929,11810.85,7070.703837,20020.04
5550,27/04/2015,2108.921141,12039.16,7103.975844,19983.32
5551,28/04/2015,2114.761541,11811.66,7030.529203,20058.95
5552,29/04/2015,2106.850996,11432.72,6946.282519,20058.95
5553,30/04/2015,2085.513653,11454.38,6960.629409,19520.01
5554,01/05/2015,2108.290281,11454.38,6985.948743,19531.63
5555,04/05/2015,2114.486468,11619.85,6985.948743,19531.63
5556,05/05/2015,2089.460142,11327.68,6927.577143,19531.63
5557,06/05/2015,2080.14505,11350.15,6933.73816,19531.63
5558,07/05/2015,2087.997331,11407.97,6886.949673,19291.99
5559,08/05/2015,2116.095112,11709.73,7046.823511,19379.19
5560,11/05/2015,2105.327543,11673.35,7029.849401,19620.91
5561,12/05/2015,2099.115934,11472.41,6933.798385,19624.84
5562,13/05/2015,2098.477642,11351.46,6949.629183,19764.72
5563,14/05/2015,2121.095224,11559.82,6973.036018,19570.24
5564,15/05/2015,2122.73413,11447.03,6960.486524,19732.92
5565,18/05/2015,2129.203905,11594.28,6968.871705,19890.27
5566,19/05/2015,2127.825059,11853.33,6995.099553,20026.38
5567,20/05/2015,2125.848764,11848.47,7007.263938,20196.56
5568,21/05/2015,2130.816895,11864.59,7013.474251,20202.87
5569,22/05/2015,2126.061409,11815.01,7031.721175,20264.41
5570,25/05/2015,2126.061409,11815.01,7031.721175,20413.77
5571,26/05/2015,2104.199373,11625.13,6948.992171,20437.48
5572,27/05/2015,2123.475869,11771.13,7033.328567,20472.58
5573,28/05/2015,2120.789762,11677.57,7040.923737,20551.46
5574,29/05/2015,2107.389578,11413.82,6984.426965,20563.15
5575,01/06/2015,2111.731556,11436.05,6953.582296,20569.87
5576,02/06/2015,2109.597193,11328.8,6928.268328,20543.19
5577,03/06/2015,2114.067374,11419.62,6950.460465,20473.51
5578,04/06/2015,2095.844084,11340.6,6859.23771,20488.19
5579,05/06/2015,2092.830948,11197.15,6804.596692,20460.9
5580,08/06/2015,2079.280385,11064.92,6790.041487,20457.19
5581,09/06/2015,2080.152076,11001.29,6753.796258,20096.3
5582,10/06/2015,2105.202267,11265.39,6830.273334,20046.36
5583,11/06/2015,2108.856197,11332.78,6846.744097,20382.97
5584,12/06/2015,2094.105654,11196.49,6784.915474,20407.08
5585,15/06/2015,2084.425284,10984.97,6710.52243,20387.79
5586,16/06/2015,2096.292369,11044.01,6710.096351,20257.94
5587,17/06/2015,2100.443721,10978.01,6680.549448,20219.27
5588,18/06/2015,2121.235411,11100.3,6707.881842,19990.82
5589,19/06/2015,2109.988278,11040.1,6710.447739,20174.24
5590,22/06/2015,2122.846789,11460.5,6825.668582,20428.19
5591,23/06/2015,2124.198475,11542.54,6834.870459,20809.42
5592,24/06/2015,2108.578059,11471.26,6844.798073,20868.03
5593,25/06/2015,2102.312056,11473.13,6807.821666,20771.4
5594,26/06/2015,2101.487387,11492.43,6753.699744,20706.15
5595,29/06/2015,2057.641092,11083.2,6620.478494,20109.95
5596,30/06/2015,2063.111832,10944.97,6520.975827,20235.73
5597,01/07/2015,2077.424342,11180.5,6608.586143,20329.32
5598,02/07/2015,2076.7757,11099.35,6630.467017,20522.5
5599,03/07/2015,2076.7757,11058.39,6585.77628,20539.79
5600,06/07/2015,2068.756646,10890.63,6535.676113,20112.12
5601,07/07/2015,2081.340934,10676.78,6432.213771,20376.59
5602,08/07/2015,2046.684033,10747.3,6490.696851,19737.64
5603,09/07/2015,2051.311358,10996.41,6581.630783,19855.5
5604,10/07/2015,2076.618352,11315.63,6673.380176,19779.83
5605,13/07/2015,2099.599193,11484.38,6737.950343,20089.77
5606,14/07/2015,2108.954968,11516.9,6753.746023,20385.33
5607,15/07/2015,2107.403048,11539.66,6753.751156,20463.33
5608,16/07/2015,2124.286459,11716.76,6796.447356,20600.12
5609,17/07/2015,2126.643944,11673.42,6775.08301,20650.92
5610,20/07/2015,2128.283567,11735.72,6788.691808,20650.92
5611,21/07/2015,2119.209951,11604.8,6769.071823,20841.97
5612,22/07/2015,2114.151238,11520.67,6667.344288,20593.67
5613,23/07/2015,2102.147984,11512.11,6655.005435,20683.95
5614,24/07/2015,2079.649213,11347.45,6579.809586,20544.53
5615,27/07/2015,2067.641826,11056.4,6505.125209,20350.1
5616,28/07/2015,2093.253343,11173.91,6555.27975,20328.89
5617,29/07/2015,2108.568564,11211.85,6630.996018,20302.91
5618,30/07/2015,2108.629954,11257.15,6668.871036,20522.83
5619,31/07/2015,2103.835365,11308.99,6696.278395,20585.24
5620,03/08/2015,2098.039663,11443.72,6688.623849,20548.11
5621,04/08/2015,2093.323917,11456.07,6686.567743,20520.36
5622,05/08/2015,2099.842222,11636.3,6752.408877,20614.06
5623,06/08/2015,2083.558517,11585.1,6747.087657,20664.44
5624,07/08/2015,2077.568417,11490.83,6718.488443,20724.56
5625,10/08/2015,2104.182503,11604.78,6736.216747,20808.69
5626,11/08/2015,2084.073508,11293.65,6664.535077,20720.75
5627,12/08/2015,2086.046437,10924.61,6571.193049,20392.77
5628,13/08/2015,2083.387304,11014.63,6568.329543,20595.55
5629,14/08/2015,2091.543641,10985.14,6550.735764,20519.45
5630,17/08/2015,2102.43635,10940.33,6550.303737,20620.26
5631,18/08/2015,2096.919371,10915.92,6526.29155,20554.47
5632,19/08/2015,2079.610657,10682.15,6403.448056,20222.63
5633,20/08/2015,2035.734144,10432.19,6367.891091,20033.52
5634,21/08/2015,1970.889065,10124.52,6187.652202,19435.83
5635,24/08/2015,1893.213939,9648.43,5898.867995,18540.68
5636,25/08/2015,1867.610925,10128.12,6081.34459,17806.7
5637,26/08/2015,1940.510717,9997.43,5979.19686,18376.83
5638,27/08/2015,1987.662492,10315.62,6192.026466,18574.44
5639,28/08/2015,1988.871407,10298.53,6247.943229,19136.32
5640,31/08/2015,1972.184689,10259.46,6247.943229,18890.48
5641,01/09/2015,1913.852695,10015.57,6058.541851,18165.69
5642,02/09/2015,1948.862603,10048.05,6083.311687,18095.4
5643,03/09/2015,1951.12778,10317.84,6194.098319,18182.39
5644,04/09/2015,1921.224403,10038.04,6042.922668,17792.16
5645,07/09/2015,1921.224403,10108.61,6074.516914,17860.47
5646,08/09/2015,1969.414512,10271.36,6146.101685,17427.08
5647,09/09/2015,1942.037814,10303.12,6229.01051,18770.51
5648,10/09/2015,1952.286808,10210.44,6155.812172,18299.62
5649,11/09/2015,1961.045672,10123.56,6117.757141,18264.22
5650,14/09/2015,1953.026084,10131.74,6084.591001,17965.7
5651,15/09/2015,1978.086651,10188.13,6137.595444,18026.48
5652,16/09/2015,1995.310709,10227.21,6229.210957,18171.6
5653,17/09/2015,1990.204274,10229.58,6186.988168,18432.27
5654,18/09/2015,1958.032829,9916.16,6104.113451,18070.21
5655,21/09/2015,1966.970272,9948.51,6108.705568,18070.21
5656,22/09/2015,1942.744127,9570.66,5935.840792,18070.21
5657,23/09/2015,1938.759286,9612.62,6032.244977,18070.21
5658,24/09/2015,1932.241174,9427.64,5961.49118,17571.83
5659,25/09/2015,1931.339903,9688.53,6109.014636,17880.51
5660,28/09/2015,1881.768971,9483.55,5958.864028,17645.11
5661,29/09/2015,1884.085182,9450.4,5909.236787,16930.84
5662,30/09/2015,1920.026552,9660.44,6061.605245,17388.15
5663,01/10/2015,1923.820054,9509.25,6072.470911,17722.42
5664,02/10/2015,1951.359831,9553.07,6129.981979,17725.13
5665,05/10/2015,1987.054144,9814.79,6298.924937,18005.49
5666,06/10/2015,1979.915048,9902.83,6326.157134,18186.1
5667,07/10/2015,1995.826482,9970.4,6336.352249,18322.98
5668,08/10/2015,2013.430898,9993.07,6374.824358,18141.17
5669,09/10/2015,2014.892646,10096.6,6416.163475,18438.67
5670,12/10/2015,2017.456225,10119.83,6371.178414,18438.67
5671,13/10/2015,2003.690286,10032.82,6342.280195,18234.74
5672,14/10/2015,1994.242371,9915.85,6269.608429,17891.0
5673,15/10/2015,2023.861784,10064.8,6338.670998,18096.9
5674,16/10/2015,2033.110397,10104.43,6378.036199,18291.8
5675,19/10/2015,2033.664405,10164.31,6352.32824,18131.23
5676,20/10/2015,2030.767164,10147.68,6345.133459,18207.15
5677,21/10/2015,2018.941033,10238.1,6348.424432,18554.28
5678,22/10/2015,2052.508826,10491.97,6376.27797,18435.87
5679,23/10/2015,2075.151278,10794.54,6444.077396,18825.3
5680,26/10/2015,2071.18152,10801.34,6417.018789,18947.12
5681,27/10/2015,2065.892288,10692.19,6365.273671,18777.04
5682,28/10/2015,2090.353881,10831.96,6437.803197,18903.02
5683,29/10/2015,2089.407402,10800.84,6395.802963,18935.71
5684,30/10/2015,2079.359837,10850.14,6361.094532,19083.1
5685,02/11/2015,2104.049047,10950.67,6361.798583,18683.24
5686,03/11/2015,2109.787523,10951.15,6383.609119,18683.24
5687,04/11/2015,2102.313682,10845.24,6412.878735,18926.91
5688,05/11/2015,2099.929145,10887.74,6364.903518,19116.41
5689,06/11/2015,2099.20349,10988.03,6353.826205,19265.6
5690,09/11/2015,2078.579996,10815.45,6295.15615,19642.74
5691,10/11/2015,2081.717187,10832.52,6275.27656,19671.26
5692,11/11/2015,2075.003167,10907.87,6297.201789,19691.39
5693,12/11/2015,2045.965566,10782.63,6178.684441,19697.77
5694,13/11/2015,2023.039433,10708.4,6118.275647,19596.91
5695,16/11/2015,2053.185002,10713.23,6146.381834,19393.69
5696,17/11/2015,2050.435873,10971.04,6268.761089,19630.63
5697,18/11/2015,2083.581012,10959.95,6278.973286,19649.18
5698,19/11/2015,2081.237696,11085.44,6329.928539,19859.81
5699,20/11/2015,2089.166223,11119.83,6334.630309,19879.81
5700,23/11/2015,2086.589974,11092.31,6305.488437,19879.81
5701,24/11/2015,2089.139916,10933.99,6277.229535,19924.89
5702,25/11/2015,2088.872578,11169.54,6337.63559,19847.58
5703,26/11/2015,2088.872578,11320.77,6393.126017,19944.41
5704,27/11/2015,2090.106776,11293.76,6375.14682,19883.94
5705,30/11/2015,2080.406829,11382.23,6356.088005,19747.47
5706,01/12/2015,2102.63267,11261.24,6395.652075,20012.4
5707,02/12/2015,2079.506221,11190.02,6420.926579,19938.13
5708,03/12/2015,2049.615627,10789.24,6274.995639,19939.9
5709,04/12/2015,2091.687424,10752.1,6238.286159,19504.48
5710,07/12/2015,2077.071597,10886.09,6223.518243,19698.15
5711,08/12/2015,2063.593644,10673.6,6135.224238,19492.6
5712,09/12/2015,2047.623191,10592.49,6126.683341,19301.07
5713,10/12/2015,2052.232346,10598.93,6088.048024,19046.55
5714,11/12/2015,2012.373698,10340.06,5952.784208,19230.48
5715,14/12/2015,2021.939553,10139.34,5874.062993,18883.42
5716,15/12/2015,2043.409036,10450.38,6017.791954,18565.9
5717,16/12/2015,2073.066147,10469.26,6061.190154,19049.91
5718,17/12/2015,2041.887885,10738.12,6102.544164,19353.56
5719,18/12/2015,2005.549717,10608.19,6052.42171,18986.8
5720,21/12/2015,2021.149974,10497.77,6034.835064,18916.02
5721,22/12/2015,2038.967536,10488.75,6083.100462,18886.7
5722,23/12/2015,2064.292049,10727.64,6240.981782,18886.7
5723,24/12/2015,2060.9883,10727.64,6254.644201,18789.69
5724,25/12/2015,2060.9883,10727.64,6254.644201,18769.06
5725,28/12/2015,2056.500744,10653.91,6254.644201,18873.35
5726,29/12/2015,2078.361866,10860.14,6314.570161,18982.23
5727,30/12/2015,2063.355215,10743.01,6274.051433,19033.71
5728,31/12/2015,2043.936863,10743.01,6242.320781,19033.71
5729,04/01/2016,2012.659371,10283.44,6093.433541,18450.98
5730,05/01/2016,2016.714427,10310.1,6137.243776,18374.0
5731,06/01/2016,1990.262293,10214.02,6073.376457,18191.32
5732,07/01/2016,1943.093702,9979.85,5954.081244,17767.34
5733,08/01/2016,1922.034793,9849.34,5912.438646,17697.96
5734,11/01/2016,1923.674821,9825.07,5871.833398,17697.96
5735,12/01/2016,1938.678932,9985.43,5929.241313,17218.96
5736,13/01/2016,1890.278915,9960.96,5960.968597,17715.63
5737,14/01/2016,1921.835761,9794.2,5918.234825,17240.95
5738,15/01/2016,1880.327796,9545.27,5804.09539,17147.11
5739,18/01/2016,1880.327796,9521.85,5779.91616,16955.57
5740,19/01/2016,1881.333244,9664.21,5876.800829,17048.37
5741,20/01/2016,1859.328462,9391.64,5673.580779,16416.19
5742,21/01/2016,1868.986317,9574.16,5773.788121,16017.26
5743,22/01/2016,1906.904076,9764.88,5900.00587,16958.53
5744,25/01/2016,1877.077571,9736.15,5876.998578,17110.91
5745,26/01/2016,1903.630648,9822.75,5911.456334,16708.9
5746,27/01/2016,1882.946265,9880.82,5990.371851,17163.92
5747,28/01/2016,1893.356708,9639.59,5931.775337,17041.45
5748,29/01/2016,1940.239678,9798.11,6083.789563,17518.3
5749,01/02/2016,1939.379316,9757.88,6060.101656,17865.23
5750,02/02/2016,1903.031513,9581.04,5922.009939,17750.68
5751,03/02/2016,1912.533608,9434.82,5837.141353,17191.25
5752,04/02/2016,1915.446792,9393.36,5898.759172,17044.99
5753,05/02/2016,1880.053933,9286.23,5848.059158,16819.59
5754,08/02/2016,1853.435019,8979.36,5689.355477,17004.3
5755,09/02/2016,1852.209817,8879.4,5632.192575,16085.44
5756,10/02/2016,1851.863046,9017.29,5672.296568,15713.39
5757,11/02/2016,1829.078346,8752.87,5536.971555,15713.39
5758,12/02/2016,1864.77533,8967.51,5707.595869,14952.61
5759,15/02/2016,1864.77533,9206.84,5824.28155,16022.58
5760,16/02/2016,1895.57737,9135.11,5862.174206,16054.43
5761,17/02/2016,1926.825,9377.21,6030.318941,15836.36
5762,18/02/2016,1917.8338,9463.64,5971.948881,16196.8
5763,19/02/2016,1917.783612,9388.05,5950.230401,15967.17
5764,22/02/2016,1945.50004,9573.59,6037.725844,16111.05
5765,23/02/2016,1921.268441,9416.77,5962.306425,16052.05
5766,24/02/2016,1929.797675,9167.8,5867.177831,15915.79
5767,25/02/2016,1951.700665,9331.48,6012.806166,16140.34
5768,26/02/2016,1948.053851,9513.3,6096.013524,16188.41
5769,29/02/2016,1932.226395,9495.4,6097.093493,16026.76
5770,01/03/2016,1978.348116,9717.16,6152.879952,16085.51
5771,02/03/2016,1986.454786,9776.62,6147.055285,16746.55
5772,03/03/2016,1993.40214,9751.92,6130.462904,16960.16
5773,04/03/2016,1999.987226,9824.17,6199.431174,17014.78
5774,07/03/2016,2001.758848,9778.93,6182.404172,16911.32
5775,08/03/2016,1979.260718,9692.82,6125.436102,16783.15
5776,09/03/2016,1989.264995,9723.09,6146.320014,16642.2
